id_row,SEXE,ANNEE,CLASSE_AGE,CODE_CIM10,libelle_CIM10,label,indicateur,rang,frequence,age_median,nb_cas,asr
3419,Femme,2018,Tous ages,C50,Tumeur maligne du sein,Sein,Mortalité,2,19.9,64.0,33,17.38
3403,Femme,2019,Tous ages,C50,Tumeur maligne du sein,Sein,Mortalité,1,25.5,66.0,42,21.51
2739,Femme,2016,75+,C50,Tumeur maligne du sein,Sein,Incidence,1,24.4,,20,364.63
5274,Femme,2019,50-74,C50,Tumeur maligne du sein,Sein,Mortalité,1,26.7,,20,65.43
2051,Femme,2014,50-74,C50,Tumeur maligne du sein,Sein,Incidence,1,36.1,,69,259.9
2069,Femme,2015,50-74,C50,Tumeur maligne du sein,Sein,Incidence,1,27.1,,64,235.07
2052,Femme,2013,50-74,C50,Tumeur maligne du sein,Sein,Incidence,1,36.0,,87,339.36
2046,Femme,2010,50-74,C50,Tumeur maligne du sein,Sein,Incidence,1,38.8,,80,352.94
1382,Femme,2009,25-49,C50,Tumeur maligne du sein,Sein,Incidence,1,38.5,,40,86.61
3406,Femme,2013,Tous ages,C50,Tumeur maligne du sein,Sein,Mortalité,1,24.8,60.5,36,22.34
1385,Femme,2010,25-49,C50,Tumeur maligne du sein,Sein,Incidence,1,36.7,,40,83.25
46,Femme,2015,Tous ages,C50,Tumeur maligne du sein,Sein,Incidence,1,28.3,57.0,117,71.65
159,Femme,2015,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,7,4.8,51.0,20,11.93
145,Femme,2017,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,6,5.7,48.0,25,14.65
179,Femme,2019,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,6,4.3,53.0,20,11.07
172,Femme,2018,Tous ages,C53,Tumeur maligne du col de l'utérus,Col de l'utérus,Incidence,5,4.5,55.0,21,12.51
105,Femme,2017,Tous ages,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,3,8.7,63.5,38,22.2
2097,Femme,2018,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,2,11.6,,32,110.4
2113,Femme,2010,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,3,10.2,,21,93.78
2120,Femme,2015,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,4,9.7,,23,85.75
2112,Femme,2009,50-74,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,3,10.2,,19,86.72
121,Femme,2010,Tous ages,C54,Tumeur maligne du corps de l'utérus,Utérus,Incidence,5,7.5,61.0,29,21.67
143,Femme,2015,Tous ages,C56,Tumeur maligne de l'ovaire,Ovaire,Incidence,6,5.8,61.5,24,14.83
2068,Homme,2014,50-74,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,27.7,,82,312.38
2736,Homme,2011,75+,C61,Tumeur maligne de la prostate,Prostate,Incidence,2,25.6,,23,743.75
49,Homme,2015,Tous ages,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,27.0,67.0,120,75.82
2735,Homme,2017,75+,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,25.9,,28,663.61
45,Homme,2012,Tous ages,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,30.0,68.5,126,89.24
2057,Homme,2011,50-74,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,33.9,,98,420.68
2066,Homme,2013,50-74,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,28.2,,84,332.32
43,Homme,2010,Tous ages,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,31.3,67.0,133,102.73
53,Homme,2021,Tous ages,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,24.1,70.0,130,67.62
2717,Homme,2008,75+,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,44.0,,40,1529.26
52,Homme,2018,Tous ages,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,25.5,71.0,117,66.56
2054,Homme,2010,50-74,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,35.5,,104,462.6
2067,Homme,2021,50-74,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,28.1,,91,289.03
56,Homme,2016,Tous ages,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,23.2,69.0,105,63.62
2729,Homme,2016,75+,C61,Tumeur maligne de la prostate,Prostate,Incidence,1,28.1,,27,656.47
184,Homme,2008,Tous ages,C67,Tumeur maligne de la vessie,Vessie-Voies urinaires,Incidence,5,4.3,70.0,19,16.25
2105,Femme,2009,50-74,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,2,10.8,,20,94.1
138,Femme,2012,Tous ages,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,5,6.1,47.0,23,15.4
2100,Femme,2010,50-74,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,2,11.2,,23,100.24
127,Femme,2015,Tous ages,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,5,7.2,51.5,30,18.42
1396,Femme,2010,25-49,C73,Tumeur maligne de la thyroïde,Thyroïde,Incidence,2,20.2,,22,46.47
171,Homme,2021,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,4,4.6,59.0,25,13.55
142,Homme,2017,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,4,5.8,67.0,27,16.2
129,Homme,2019,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,4,6.8,65.0,34,18.39
156,Homme,2008,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,4,5.0,59.0,22,17.55
157,Homme,2013,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,5,5.0,61.0,21,14.29
141,Homme,2016,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,4,5.8,59.5,26,16.16
137,Homme,2018,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,4,6.1,60.5,28,16.57
158,Homme,2014,Tous ages,C00-13,,Lèvre_bouche_pharynx,Incidence,5,5.0,63.0,23,15.01
5247,Femme,2010,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,72,321.61
2042,Femme,2019,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,280,914.37
5251,Femme,2014,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,83,314.74
2036,Femme,2013,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,251,992.82
6,Homme,2013,Tous ages,C00-97,,Tous cancers,Incidence,1,1.0,65.0,459,310.02
5874,Femme,2013,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,53,1140.29
5862,Homme,2014,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,83,2261.86
4628,Femme,2015,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,20,38.5
4630,Femme,2017,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,25,47.09
9,Homme,2016,Tous ages,C00-97,,Tous cancers,Incidence,1,1.0,66.0,489,299.61
3379,Femme,2014,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,67.5,164,95.21
4627,Femme,2014,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,24,46.04
2712,Femme,2017,75+,C00-97,,Tous cancers,Incidence,0,1.0,,73,1307.71
15,Femme,2008,Tous ages,C00-97,,Tous cancers,Incidence,1,1.0,57.0,349,270.79
4633,Femme,2020,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,33,62.25
5236,Homme,2012,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,137,564.44
2696,Homme,2015,75+,C00-97,,Tous cancers,Incidence,0,1.0,,85,2192.89
2701,Homme,2020,75+,C00-97,,Tous cancers,Incidence,0,1.0,,124,2585.24
2698,Homme,2017,75+,C00-97,,Tous cancers,Incidence,0,1.0,,115,2718.6
4625,Femme,2012,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,23,46.12
18,Femme,2011,Tous ages,C00-97,,Tous cancers,Incidence,1,1.0,60.0,416,293.33
3368,Homme,2016,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,69.0,271,160.96
5238,Homme,2014,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,134,505.45
1369,Femme,2018,25-49,C00-97,,Tous cancers,Incidence,0,1.0,,111,213.77
5235,Homme,2011,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,139,592.11
1348,Homme,2011,25-49,C00-97,,Tous cancers,Incidence,0,1.0,,56,117.19
2714,Femme,2019,75+,C00-97,,Tous cancers,Incidence,0,1.0,,89,1400.92
4632,Femme,2019,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,36,67.75
2704,Femme,2009,75+,C00-97,,Tous cancers,Incidence,0,1.0,,60,1600.13
2019,Homme,2010,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,306,1356.96
5250,Femme,2013,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,95,380.93
4621,Homme,2021,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,24,45.14
3372,Homme,2020,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,70.0,273,143.61
1357,Homme,2020,25-49,C00-97,,Tous cancers,Incidence,0,1.0,,74,144.37
2708,Femme,2013,75+,C00-97,,Tous cancers,Incidence,0,1.0,,61,1312.92
3361,Homme,2009,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,67.0,187,148.02
2037,Femme,2014,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,205,786.23
2022,Homme,2013,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,317,1239.51
5878,Femme,2017,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,67,1174.97
2025,Homme,2016,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,311,1111.03
4631,Femme,2018,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,21,39.63
5859,Homme,2011,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,61,1983.51
5233,Homme,2009,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,118,542.6
5858,Homme,2010,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,61,2117.55
3364,Homme,2012,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,68.0,240,167.11
3377,Femme,2012,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,71.0,175,107.28
3385,Femme,2020,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,68.0,208,101.14
5876,Femme,2015,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,56,1101.26
8,Homme,2015,Tous ages,C00-97,,Tous cancers,Incidence,1,1.0,64.5,478,304.52
3381,Femme,2016,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,68.0,218,119.16
2035,Femme,2012,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,230,955.61
5241,Homme,2017,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,141,495.32
2695,Homme,2014,75+,C00-97,,Tous cancers,Incidence,0,1.0,,106,2834.67
5857,Homme,2009,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,51,1852.22
5246,Femme,2009,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,65,307.49
2689,Homme,2008,75+,C00-97,,Tous cancers,Incidence,0,1.0,,101,3886.96
5256,Femme,2019,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,97,318.15
4622,Femme,2009,25-49,C00-97,,Tous cancers,Mortalité,0,1.0,,27,57.56
2027,Homme,2018,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,324,1105.15
1362,Femme,2011,25-49,C00-97,,Tous cancers,Incidence,0,1.0,,105,218.28
5239,Homme,2015,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,142,524.95
5258,Femme,2021,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,114,351.1
1368,Femme,2017,25-49,C00-97,,Tous cancers,Incidence,0,1.0,,132,252.03
2694,Homme,2013,75+,C00-97,,Tous cancers,Incidence,0,1.0,,84,2410.14
5870,Femme,2009,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,46,1221.54
3370,Homme,2018,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,70.0,227,126.57
5254,Femme,2017,50-74,C00-97,,Tous cancers,Mortalité,0,1.0,,103,364.82
3369,Homme,2017,Tous ages,C00-97,,Tous cancers,Mortalité,1,1.0,68.0,255,149.79
2032,Femme,2009,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,201,930.22
2018,Homme,2009,50-74,C00-97,,Tous cancers,Incidence,0,1.0,,304,1379.76
2711,Femme,2016,75+,C00-97,,Tous cancers,Incidence,0,1.0,,90,1662.77
5877,Femme,2016,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,76,1397.29
5881,Femme,2020,75+,C00-97,,Tous cancers,Mortalité,0,1.0,,72,1072.72
2699,Homme,2018,75+,C00-97,,Tous cancers,Incidence,0,1.0,,114,2580.17
99,Femme,2009,Tous ages,C18-20,,Colon-rectum,Incidence,3,8.9,68.0,31,22.68
113,Homme,2013,Tous ages,C18-20,,Colon-rectum,Incidence,3,8.1,66.0,34,22.79
134,Femme,2020,Tous ages,C18-20,,Colon-rectum,Incidence,4,6.2,67.0,33,17.02
3434,Homme,2010,Tous ages,C18-20,,Colon-rectum,Mortalité,2,10.1,73.0,19,14.28
2136,Homme,2016,50-74,C18-20,,Colon-rectum,Incidence,3,7.5,,22,78.34
107,Femme,2019,Tous ages,C18-20,,Colon-rectum,Incidence,4,8.6,61.5,40,21.54
3458,Homme,2017,Tous ages,C18-20,,Colon-rectum,Mortalité,2,8.1,67.0,19,11.63
2139,Homme,2014,50-74,C18-20,,Colon-rectum,Incidence,3,7.4,,22,82.62
117,Femme,2010,Tous ages,C18-20,,Colon-rectum,Incidence,4,7.8,68.0,30,20.13
81,Homme,2018,Tous ages,C18-20,,Colon-rectum,Incidence,3,11.1,65.0,51,30.25
2131,Homme,2019,50-74,C18-20,,Colon-rectum,Incidence,3,8.0,,24,79.08
130,Femme,2017,Tous ages,C18-20,,Colon-rectum,Incidence,5,6.6,67.0,29,15.87
90,Homme,2017,Tous ages,C18-20,,Colon-rectum,Incidence,3,9.9,66.5,46,27.39
92,Homme,2008,Tous ages,C18-20,,Colon-rectum,Incidence,3,9.8,62.0,43,34.4
123,Femme,2016,Tous ages,C18-20,,Colon-rectum,Incidence,4,7.4,68.0,30,16.29
2119,Homme,2018,50-74,C18-20,,Colon-rectum,Incidence,3,9.7,,30,106.47
115,Homme,2011,Tous ages,C18-20,,Colon-rectum,Incidence,3,8.0,63.0,35,24.93
2149,Femme,2020,50-74,C18-20,,Colon-rectum,Incidence,4,6.6,,21,68.39
2095,Homme,2012,50-74,C18-20,,Colon-rectum,Incidence,3,11.6,,35,144.97
108,Femme,2013,Tous ages,C18-20,,Colon-rectum,Incidence,4,8.5,68.0,33,21.73
82,Homme,2012,Tous ages,C18-20,,Colon-rectum,Incidence,3,10.7,66.0,45,32.6
2106,Femme,2019,50-74,C18-20,,Colon-rectum,Incidence,2,10.7,,27,89.23
2103,Femme,2015,50-74,C18-20,,Colon-rectum,Incidence,3,11.0,,26,95.36
5279,Femme,2019,50-74,C33-34,,Bronches-Poumon,Mortalité,2,25.3,,19,62.9
55,Homme,2017,Tous ages,C33-34,,Bronches-Poumon,Incidence,2,23.3,65.0,108,64.64
5259,Homme,2009,50-74,C33-34,,Bronches-Poumon,Mortalité,1,47.7,,52,241.17
3390,Homme,2019,Tous ages,C33-34,,Bronches-Poumon,Mortalité,1,37.7,68.0,86,46.45
5891,Homme,2016,75+,C33-34,,Bronches-Poumon,Mortalité,1,29.5,,23,571.22
85,Femme,2019,Tous ages,C33-34,,Bronches-Poumon,Incidence,2,10.1,61.0,47,24.36
76,Femme,2016,Tous ages,C33-34,,Bronches-Poumon,Incidence,2,12.5,67.0,51,29.56
106,Femme,2010,Tous ages,C33-34,,Bronches-Poumon,Incidence,3,8.6,68.0,33,22.38
3421,Femme,2009,Tous ages,C33-34,,Bronches-Poumon,Mortalité,2,18.8,69.0,22,15.41
5267,Homme,2018,50-74,C33-34,,Bronches-Poumon,Mortalité,1,39.8,,45,156.11
66,Homme,2013,Tous ages,C33-34,,Bronches-Poumon,Incidence,2,18.5,65.5,78,52.35
3393,Homme,2009,Tous ages,C33-34,,Bronches-Poumon,Mortalité,1,36.5,67.0,62,50.54
2117,Femme,2013,50-74,C33-34,,Bronches-Poumon,Incidence,2,9.9,,24,96.9
2123,Femme,2011,50-74,C33-34,,Bronches-Poumon,Incidence,2,9.3,,21,90.45
2073,Homme,2019,50-74,C33-34,,Bronches-Poumon,Incidence,2,23.7,,71,238.62
3414,Femme,2011,Tous ages,C33-34,,Bronches-Poumon,Mortalité,2,22.4,68.0,35,24.34
2076,Homme,2016,50-74,C33-34,,Bronches-Poumon,Incidence,2,22.3,,65,229.06
2091,Femme,2015,50-74,C33-34,,Bronches-Poumon,Incidence,2,12.3,,29,108.44
83,Femme,2011,Tous ages,C33-34,,Bronches-Poumon,Incidence,2,10.4,69.0,41,27.55
5277,Femme,2017,50-74,C33-34,,Bronches-Poumon,Mortalité,2,25.8,,24,84.36
3387,Homme,2021,Tous ages,C33-34,,Bronches-Poumon,Mortalité,1,42.3,69.0,82,42.86
5890,Homme,2014,75+,C33-34,,Bronches-Poumon,Mortalité,1,29.7,,22,590.85
63,Homme,2016,Tous ages,C33-34,,Bronches-Poumon,Incidence,2,20.1,66.0,91,55.2
5280,Femme,2011,50-74,C33-34,,Bronches-Poumon,Mortalité,1,24.7,,21,93.03
3401,Femme,2016,Tous ages,C33-34,,Bronches-Poumon,Mortalité,1,26.8,69.0,52,28.26
2083,Homme,2013,50-74,C33-34,,Bronches-Poumon,Incidence,2,18.5,,55,216.69
3392,Homme,2020,Tous ages,C33-34,,Bronches-Poumon,Mortalité,1,37.0,67.0,88,49.13
2086,Homme,2008,50-74,C33-34,,Bronches-Poumon,Incidence,2,16.0,,49,238.32
3416,Femme,2015,Tous ages,C33-34,,Bronches-Poumon,Mortalité,2,21.7,64.0,35,21.94
2078,Homme,2011,50-74,C33-34,,Bronches-Poumon,Incidence,2,21.8,,63,269.04
2074,Homme,2017,50-74,C33-34,,Bronches-Poumon,Incidence,2,22.9,,67,236.85
2079,Homme,2009,50-74,C33-34,,Bronches-Poumon,Incidence,2,21.1,,62,284.09
5273,Femme,2016,50-74,C33-34,,Bronches-Poumon,Mortalité,1,27.4,,26,93.56
5901,Homme,2020,75+,C33-34,,Bronches-Poumon,Mortalité,1,22.6,,19,396.62
2110,Femme,2019,50-74,C33-34,,Bronches-Poumon,Incidence,3,10.3,,26,84.04
5284,Femme,2015,50-74,C33-34,,Bronches-Poumon,Mortalité,1,24.5,,24,92.07
5264,Homme,2021,50-74,C33-34,,Bronches-Poumon,Mortalité,1,41.2,,47,150.15
5291,Femme,2020,50-74,C33-34,,Bronches-Poumon,Mortalité,2,21.6,,19,60.72
2081,Homme,2014,50-74,C33-34,,Bronches-Poumon,Incidence,2,19.6,,58,218.78
192,Homme,2020,Tous ages,C91-95,,Leucémies,Incidence,5,4.0,65.0,21,13.24
167,Homme,2017,Tous ages,C91-95,,Leucémies,Incidence,5,4.7,59.5,22,13.26
185,Homme,2016,Tous ages,"C82-86,C96",,LMNH,Incidence,6,4.2,56.0,19,12.33
1076,Homme,2018,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,14,0.0,,0,0.0
5740,Femme,2016,50-74,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,19,0.0,,0,0.0
4257,Femme,2009,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,13,0.0,,0,0.0
1865,Femme,2010,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,17,0.0,,0,0.0
4276,Femme,2021,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,12,0.0,,0,0.0
6347,Femme,2015,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,20,0.0,,0,0.0
5738,Femme,2013,50-74,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,19,0.0,,0,0.0
5018,Homme,2021,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,15,0.0,,0,0.0
1057,Femme,2008,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,14,0.0,,0,0.0
1079,Femme,2019,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,15,0.0,,0,0.0
1868,Homme,2012,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,16,0.0,,0,0.0
5017,Femme,2020,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,16,0.0,,0,0.0
5002,Femme,2011,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,16,0.0,,0,0.0
3231,Femme,2013,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,20,0.0,,0,0.0
6349,Femme,2018,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,20,0.0,,0,0.0
4256,Homme,2009,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,13,0.0,,0,0.0
1866,Homme,2011,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,19,0.0,,0,0.0
3234,Femme,2016,75+,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,20,0.0,,0,0.0
4262,Homme,2012,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,13,0.0,,0,0.0
3903,Femme,2013,Tous ages,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,21,0.0,,0,0.0
4263,Femme,2012,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,13,0.0,,0,0.0
1074,Homme,2017,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,14,0.0,,0,0.0
4267,Femme,2016,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,14,0.0,,0,0.0
1867,Femme,2011,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,17,0.0,,0,0.0
1870,Homme,2013,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,19,0.0,,0,0.0
1869,Femme,2012,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,19,0.0,,0,0.0
1080,Homme,2020,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,12,0.0,,0,0.0
4551,Femme,2014,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,12,,,0,0.0
4265,Homme,2015,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,13,0.0,,0,0.0
1062,Homme,2011,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,14,0.0,,0,0.0
1878,Homme,2018,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,18,0.0,,0,0.0
1862,Femme,2008,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,18,0.0,,0,0.0
1880,Homme,2020,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,18,0.0,,0,0.0
609,Femme,2016,Tous ages,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,21,0.0,,0,0.0
4552,Femme,2015,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,12,,,0,0.0
1063,Femme,2011,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,14,0.0,,0,0.0
2602,Femme,2020,50-74,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,21,0.0,,0,0.0
1071,Femme,2015,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,13,0.0,,0,0.0
1075,Femme,2017,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,13,0.0,,0,0.0
5010,Homme,2016,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,16,0.0,,0,0.0
4274,Homme,2020,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,12,0.0,,0,0.0
1058,Homme,2009,00-24,C15,Tumeur maligne de l'oesophage,Oesophage,Incidence,14,0.0,,0,0.0
5004,Femme,2012,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,16,0.0,,0,0.0
5008,Femme,2014,25-49,C15,Tumeur maligne de l'oesophage,Oesophage,Mortalité,15,0.0,,0,0.0
4872,Femme,2014,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,9,0.0,,0,0.0
4106,Femme,2011,00-24,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,4,0.0,,0,0.0
4114,Femme,2017,00-24,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,5,0.0,,0,0.0
883,Femme,2008,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,7,0.0,,0,0.0
4112,Femme,2016,00-24,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,6,0.0,,0,0.0
884,Homme,2009,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,8,0.0,,0,0.0
4104,Femme,2010,00-24,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,5,0.0,,0,0.0
4874,Femme,2018,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,7,0.0,,0,0.0
886,Homme,2010,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,8,0.0,,0,0.0
1806,Femme,2015,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,15,0.0,,0,0.0
4121,Femme,2021,00-24,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,5,0.0,,0,0.0
4876,Femme,2020,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,9,0.0,,0,0.0
4120,Homme,2021,00-24,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,6,0.0,,0,0.0
904,Femme,2019,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,8,0.0,,0,0.0
907,Homme,2021,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,8,0.0,,0,0.0
1805,Femme,2013,25-49,C16,Tumeur maligne de l'estomac,Estomac,Incidence,17,0.0,,0,0.0
4873,Femme,2015,25-49,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,10,0.0,,0,0.0
4107,Homme,2012,00-24,C16,Tumeur maligne de l'estomac,Estomac,Mortalité,6,0.0,,0,0.0
892,Homme,2013,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,6,0.0,,0,0.0
906,Femme,2020,00-24,C16,Tumeur maligne de l'estomac,Estomac,Incidence,6,0.0,,0,0.0
1810,Femme,2015,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,16,0.0,,0,0.0
1812,Homme,2021,25-49,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,18,0.0,,0,0.0
4517,Femme,2015,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,5,,,0,0.0
4126,Homme,2011,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Mortalité,6,0.0,,0,0.0
3197,Femme,2011,75+,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,16,0.0,,0,0.0
931,Homme,2020,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,8,0.0,,0,0.0
914,Homme,2011,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,10,0.0,,0,0.0
933,Homme,2021,00-24,C22,Tumeur maligne du foie et des voies biliaires intrahépatiques,Foie et voies biliaires intra-hépatiques,Incidence,9,0.0,,0,0.0
